order_id,delivery_id,customer_name,priority,weight_kg,volume_m3,order_timestamp,sla_hours,time_window_start,time_window_end,special_requirements,estimated_delivery_time_minutes
ORD_00064,DEL_0064,Customer_64,priority,6.03,1.64,2025-11-10 02:00:00,4,12,14,refrigerated,15
ORD_00065,DEL_0065,Customer_65,standard,14.81,4.36,2025-11-10 00:00:00,24,9,17,signature_required,5
ORD_00066,DEL_0066,Customer_66,standard,22.37,7.02,2025-11-10 05:00:00,24,9,17,none,19
ORD_00067,DEL_0067,Customer_67,standard,17.01,1.73,2025-11-10 01:00:00,24,12,14,none,16
ORD_00068,DEL_0068,Customer_68,express,1.14,0.55,2025-11-10 04:00:00,1,9,17,signature_required,19
ORD_00069,DEL_0069,Customer_69,priority,9.28,0.52,2025-11-10 02:00:00,4,9,14,none,9
ORD_00070,DEL_0070,Customer_70,standard,7.2,3.45,2025-11-10 05:00:00,24,11,16,signature_required,8
ORD_00071,DEL_0071,Customer_71,standard,14.92,1.93,2025-11-10 00:00:00,24,9,17,none,12
ORD_00072,DEL_0072,Customer_72,standard,25.01,2.4,2025-11-10 02:00:00,24,14,16,none,5
ORD_00073,DEL_0073,Customer_73,standard,20.91,5.95,2025-11-10 00:00:00,24,13,18,fragile,8
ORD_00074,DEL_0074,Customer_74,priority,2.68,1.85,2025-11-10 03:00:00,4,9,17,none,9
ORD_00075,DEL_0075,Customer_75,priority,11.28,2.5,2025-11-10 04:00:00,4,12,16,refrigerated,18
ORD_00076,DEL_0076,Customer_76,priority,3.04,2.74,2025-11-10 06:00:00,4,9,17,signature_required,20
ORD_00077,DEL_0077,Customer_77,priority,7.88,2.11,2025-11-10 01:00:00,4,9,17,signature_required,9
ORD_00078,DEL_0078,Customer_78,priority,3.06,0.65,2025-11-10 04:00:00,4,12,15,none,9
ORD_00079,DEL_0079,Customer_79,standard,26.79,2.53,2025-11-10 06:00:00,24,9,17,none,13
ORD_00080,DEL_0080,Customer_80,standard,9.55,6.53,2025-11-10 06:00:00,24,9,17,signature_required,15
ORD_00081,DEL_0081,Customer_81,standard,18.88,6.03,2025-11-10 06:00:00,24,13,17,none,14
ORD_00082,DEL_0082,Customer_82,express,4.89,0.69,2025-11-10 06:00:00,1,14,17,none,20
ORD_00083,DEL_0083,Customer_83,standard,6.8,1.21,2025-11-10 04:00:00,24,10,15,signature_required,16
ORD_00084,DEL_0084,Customer_84,standard,26.71,6.09,2025-11-10 02:00:00,24,9,17,none,17
ORD_00085,DEL_0085,Customer_85,standard,13.65,3.6,2025-11-10 03:00:00,24,9,17,refrigerated,11
ORD_00086,DEL_0086,Customer_86,standard,26.68,5.05,2025-11-10 05:00:00,24,9,17,fragile,17
ORD_00087,DEL_0087,Customer_87,priority,8.33,2.68,2025-11-10 01:00:00,4,9,17,signature_required,6
ORD_00088,DEL_0088,Customer_88,standard,11.92,5.15,2025-11-10 02:00:00,24,9,17,signature_required,17
ORD_00089,DEL_0089,Customer_89,standard,20.57,5.42,2025-11-10 03:00:00,24,9,17,fragile,20
ORD_00090,DEL_0090,Customer_90,standard,22.9,7.36,2025-11-10 04:00:00,24,9,13,none,15
ORD_00091,DEL_0091,Customer_91,standard,29.28,2.27,2025-11-10 06:00:00,24,9,17,none,19
ORD_00092,DEL_0092,Customer_92,standard,11.18,7.1,2025-11-10 00:00:00,24,9,17,none,19
ORD_00093,DEL_0093,Customer_93,standard,13.98,5.15,2025-11-10 03:00:00,24,9,13,fragile,7
ORD_00094,DEL_0094,Customer_94,standard,29.24,2.81,2025-11-10 03:00:00,24,9,17,refrigerated,15
ORD_00095,DEL_0095,Customer_95,standard,24.34,1.92,2025-11-10 04:00:00,24,9,17,signature_required,7
ORD_00096,DEL_0096,Customer_96,standard,10.9,1.51,2025-11-10 06:00:00,24,11,18,none,17
ORD_00097,DEL_0097,Customer_97,standard,13.43,6.8,2025-11-10 02:00:00,24,9,17,signature_required,6
ORD_00098,DEL_0098,Customer_98,standard,20.43,5.95,2025-11-10 01:00:00,24,13,15,refrigerated,12
ORD_00099,DEL_0099,Customer_99,standard,5.92,6.15,2025-11-10 05:00:00,24,9,17,none,18
ORD_00100,DEL_0100,Customer_100,standard,26.1,6.64,2025-11-10 00:00:00,24,9,17,none,19
ORD_00101,DEL_0101,Customer_101,priority,4.68,0.78,2025-11-10 02:00:00,4,10,17,none,6
ORD_00102,DEL_0102,Customer_102,standard,18.28,7.56,2025-11-10 02:00:00,24,11,13,refrigerated,16
ORD_00103,DEL_0103,Customer_103,standard,16.3,7.54,2025-11-10 01:00:00,24,12,15,none,18
ORD_00104,DEL_0104,Customer_104,standard,6.04,2.04,2025-11-10 04:00:00,24,9,17,fragile,10
ORD_00105,DEL_0105,Customer_105,express,0.52,0.96,2025-11-10 01:00:00,1,9,17,none,17
ORD_00106,DEL_0106,Customer_106,priority,7.91,1.79,2025-11-10 04:00:00,4,9,17,fragile,20
ORD_00107,DEL_0107,Customer_107,standard,8.49,1.21,2025-11-10 01:00:00,24,13,16,signature_required,13
ORD_00108,DEL_0108,Customer_108,priority,4.62,2.18,2025-11-10 03:00:00,4,9,17,refrigerated,5
ORD_00109,DEL_0109,Customer_109,standard,21.82,4.11,2025-11-10 06:00:00,24,9,17,signature_required,14
ORD_00110,DEL_0110,Customer_110,standard,22.32,6.87,2025-11-10 05:00:00,24,9,17,none,10
ORD_00111,DEL_0111,Customer_111,standard,17.43,5.32,2025-11-10 00:00:00,24,9,17,signature_required,16
ORD_00112,DEL_0112,Customer_112,standard,5.76,7.52,2025-11-10 04:00:00,24,9,17,refrigerated,18
ORD_00113,DEL_0113,Customer_113,standard,10.39,5.61,2025-11-10 03:00:00,24,14,17,refrigerated,11
ORD_00114,DEL_0114,Customer_114,standard,7.66,5.6,2025-11-10 03:00:00,24,9,17,signature_required,8
ORD_00115,DEL_0115,Customer_115,standard,29.43,3.85,2025-11-10 01:00:00,24,9,17,signature_required,16
ORD_00116,DEL_0116,Customer_116,priority,9.37,2.35,2025-11-10 04:00:00,4,9,17,refrigerated,14
ORD_00117,DEL_0117,Customer_117,standard,13.18,5.67,2025-11-10 00:00:00,24,9,17,signature_required,13
ORD_00118,DEL_0118,Customer_118,priority,12.37,1.59,2025-11-10 00:00:00,4,9,17,none,6
ORD_00119,DEL_0119,Customer_119,standard,18.61,1.04,2025-11-10 06:00:00,24,13,18,refrigerated,12
ORD_00120,DEL_0120,Customer_120,standard,14.9,5.87,2025-11-10 01:00:00,24,13,17,fragile,13
ORD_00121,DEL_0121,Customer_121,standard,10.94,3.61,2025-11-10 06:00:00,24,14,18,fragile,8
ORD_00122,DEL_0122,Customer_122,standard,20.09,5.68,2025-11-10 05:00:00,24,9,17,none,14
ORD_00123,DEL_0123,Customer_123,standard,14.49,7.04,2025-11-10 06:00:00,24,9,17,signature_required,6
ORD_00124,DEL_0124,Customer_124,standard,5.64,3.39,2025-11-10 05:00:00,24,13,17,fragile,7
ORD_00125,DEL_0125,Customer_125,standard,19.5,4.74,2025-11-10 02:00:00,24,9,17,refrigerated,18
ORD_00126,DEL_0126,Customer_126,priority,12.57,2.3,2025-11-10 01:00:00,4,9,17,fragile,9
ORD_00127,DEL_0127,Customer_127,standard,9.89,1.05,2025-11-10 06:00:00,24,9,17,none,16
ORD_00128,DEL_0128,Customer_128,priority,5.17,2.82,2025-11-10 06:00:00,4,13,17,fragile,13
ORD_00129,DEL_0129,Customer_129,priority,6.57,0.75,2025-11-10 06:00:00,4,9,17,signature_required,14
ORD_00130,DEL_0130,Customer_130,standard,12.12,3.15,2025-11-10 05:00:00,24,9,17,refrigerated,8
ORD_00131,DEL_0131,Customer_131,standard,12.78,5.27,2025-11-10 03:00:00,24,9,17,none,9
ORD_00132,DEL_0132,Customer_132,standard,15.34,1.85,2025-11-10 05:00:00,24,10,18,signature_required,16
ORD_00133,DEL_0133,Customer_133,standard,9.54,4.68,2025-11-10 00:00:00,24,9,17,signature_required,5
ORD_00134,DEL_0134,Customer_134,standard,19.18,2.8,2025-11-10 02:00:00,24,9,17,none,8
ORD_00135,DEL_0135,Customer_135,standard,25.15,4.85,2025-11-10 05:00:00,24,12,16,refrigerated,17
ORD_00136,DEL_0136,Customer_136,standard,28.79,5.21,2025-11-10 06:00:00,24,9,17,refrigerated,8
ORD_00137,DEL_0137,Customer_137,priority,4.97,1.03,2025-11-10 05:00:00,4,9,17,fragile,20
ORD_00138,DEL_0138,Customer_138,standard,26.0,7.3,2025-11-10 04:00:00,24,9,16,fragile,7
ORD_00139,DEL_0139,Customer_139,standard,24.51,2.92,2025-11-10 05:00:00,24,9,17,signature_required,14
ORD_00140,DEL_0140,Customer_140,standard,21.69,1.67,2025-11-10 05:00:00,24,9,17,signature_required,8
ORD_00141,DEL_0141,Customer_141,standard,19.67,2.18,2025-11-10 01:00:00,24,9,17,none,6
ORD_00142,DEL_0142,Customer_142,priority,4.82,0.74,2025-11-10 00:00:00,4,11,16,none,12
ORD_00143,DEL_0143,Customer_143,standard,20.18,4.83,2025-11-10 03:00:00,24,13,16,signature_required,16
ORD_00144,DEL_0144,Customer_144,standard,19.86,4.48,2025-11-10 05:00:00,24,9,17,none,18
ORD_00145,DEL_0145,Customer_145,standard,22.38,3.83,2025-11-10 04:00:00,24,9,17,fragile,18
ORD_00146,DEL_0146,Customer_146,priority,11.0,2.98,2025-11-10 06:00:00,4,14,16,signature_required,18
ORD_00147,DEL_0147,Customer_147,standard,23.11,5.05,2025-11-10 05:00:00,24,11,13,refrigerated,11
ORD_00148,DEL_0148,Customer_148,standard,7.14,7.26,2025-11-10 01:00:00,24,12,17,refrigerated,8
ORD_00149,DEL_0149,Customer_149,standard,10.67,3.48,2025-11-10 04:00:00,24,14,17,refrigerated,6
ORD_00150,DEL_0150,Customer_150,standard,6.69,6.6,2025-11-10 01:00:00,24,12,16,none,19
ORD_00151,DEL_0151,Customer_151,standard,27.0,5.56,2025-11-10 00:00:00,24,9,17,fragile,5
ORD_00152,DEL_0152,Customer_152,standard,13.33,5.69,2025-11-10 00:00:00,24,9,17,refrigerated,12
ORD_00153,DEL_0153,Customer_153,standard,18.94,6.11,2025-11-10 01:00:00,24,9,17,none,11
ORD_00154,DEL_0154,Customer_154,standard,19.06,7.7,2025-11-10 04:00:00,24,9,14,fragile,12
ORD_00155,DEL_0155,Customer_155,standard,10.02,4.75,2025-11-10 06:00:00,24,11,14,none,5
ORD_00156,DEL_0156,Customer_156,standard,23.9,3.43,2025-11-10 02:00:00,24,9,17,fragile,9
ORD_00157,DEL_0157,Customer_157,priority,14.05,1.09,2025-11-10 06:00:00,4,13,17,fragile,8
ORD_00158,DEL_0158,Customer_158,standard,29.81,7.49,2025-11-10 05:00:00,24,9,17,none,9
ORD_00159,DEL_0159,Customer_159,priority,8.77,2.06,2025-11-10 06:00:00,4,9,16,fragile,15
ORD_00160,DEL_0160,Customer_160,priority,3.66,2.57,2025-11-10 00:00:00,4,9,17,fragile,13
ORD_00161,DEL_0161,Customer_161,priority,2.47,1.26,2025-11-10 05:00:00,4,9,13,signature_required,8
ORD_00162,DEL_0162,Customer_162,standard,7.19,7.56,2025-11-10 05:00:00,24,9,17,none,20
ORD_00163,DEL_0163,Customer_163,standard,14.92,4.13,2025-11-10 03:00:00,24,9,17,refrigerated,8
ORD_00164,DEL_0164,Customer_164,standard,27.98,4.48,2025-11-10 03:00:00,24,9,17,none,12
ORD_00165,DEL_0165,Customer_165,priority,4.71,2.83,2025-11-10 05:00:00,4,13,15,none,14
ORD_00166,DEL_0166,Customer_166,priority,6.95,2.69,2025-11-10 03:00:00,4,9,17,none,6
ORD_00167,DEL_0167,Customer_167,priority,12.27,1.26,2025-11-10 03:00:00,4,12,17,none,20
ORD_00168,DEL_0168,Customer_168,standard,9.34,5.86,2025-11-10 00:00:00,24,14,17,none,15
ORD_00169,DEL_0169,Customer_169,express,3.38,0.84,2025-11-10 00:00:00,1,13,16,fragile,13
ORD_00170,DEL_0170,Customer_170,priority,14.0,1.72,2025-11-10 04:00:00,4,9,17,none,15
ORD_00171,DEL_0171,Customer_171,priority,4.27,1.76,2025-11-10 04:00:00,4,12,18,refrigerated,19
ORD_00172,DEL_0172,Customer_172,standard,14.19,1.48,2025-11-10 00:00:00,24,13,18,none,11
ORD_00173,DEL_0173,Customer_173,standard,29.08,4.85,2025-11-10 03:00:00,24,9,17,signature_required,12
ORD_00174,DEL_0174,Customer_174,standard,12.8,4.54,2025-11-10 03:00:00,24,9,17,refrigerated,19
ORD_00175,DEL_0175,Customer_175,standard,21.02,2.51,2025-11-10 03:00:00,24,9,17,signature_required,8
ORD_00176,DEL_0176,Customer_176,standard,8.8,1.43,2025-11-10 02:00:00,24,9,17,signature_required,15
ORD_00177,DEL_0177,Customer_177,standard,6.45,7.96,2025-11-10 02:00:00,24,14,17,fragile,20
ORD_00178,DEL_0178,Customer_178,standard,29.59,2.67,2025-11-10 06:00:00,24,9,12,none,7
ORD_00179,DEL_0179,Customer_179,standard,12.58,1.71,2025-11-10 03:00:00,24,9,17,none,16
ORD_00180,DEL_0180,Customer_180,standard,17.74,7.98,2025-11-10 06:00:00,24,9,17,fragile,6
ORD_00181,DEL_0181,Customer_181,standard,12.66,5.37,2025-11-10 04:00:00,24,9,17,none,15
ORD_00182,DEL_0182,Customer_182,standard,8.27,7.21,2025-11-10 05:00:00,24,9,17,none,18
ORD_00183,DEL_0183,Customer_183,standard,14.19,3.9,2025-11-10 02:00:00,24,9,17,signature_required,6
ORD_00184,DEL_0184,Customer_184,priority,12.0,0.53,2025-11-10 02:00:00,4,9,17,none,14
ORD_00185,DEL_0185,Customer_185,standard,5.48,2.82,2025-11-10 02:00:00,24,9,17,none,11
ORD_00186,DEL_0186,Customer_186,standard,18.38,2.51,2025-11-10 03:00:00,24,10,17,fragile,8
ORD_00187,DEL_0187,Customer_187,standard,29.4,6.61,2025-11-10 02:00:00,24,9,17,none,16
ORD_00188,DEL_0188,Customer_188,standard,7.74,4.84,2025-11-10 00:00:00,24,9,17,refrigerated,12
ORD_00189,DEL_0189,Customer_189,priority,3.28,1.72,2025-11-10 06:00:00,4,12,18,none,5
ORD_00190,DEL_0190,Customer_190,standard,23.43,4.33,2025-11-10 00:00:00,24,13,17,fragile,13
ORD_00191,DEL_0191,Customer_191,standard,16.49,6.5,2025-11-10 05:00:00,24,9,17,refrigerated,15
ORD_00192,DEL_0192,Customer_192,express,4.04,0.38,2025-11-10 02:00:00,1,9,17,none,10
ORD_00193,DEL_0193,Customer_193,standard,11.37,6.89,2025-11-10 05:00:00,24,10,16,signature_required,7
ORD_00194,DEL_0194,Customer_194,priority,8.0,2.09,2025-11-10 01:00:00,4,9,17,none,7
ORD_00195,DEL_0195,Customer_195,priority,10.28,2.03,2025-11-10 01:00:00,4,14,18,signature_required,18
ORD_00196,DEL_0196,Customer_196,standard,8.75,6.16,2025-11-10 03:00:00,24,9,17,refrigerated,10
ORD_00197,DEL_0197,Customer_197,standard,6.04,1.59,2025-11-10 02:00:00,24,9,17,refrigerated,15
ORD_00198,DEL_0198,Customer_198,standard,6.78,1.08,2025-11-10 06:00:00,24,9,17,none,7
ORD_00199,DEL_0199,Customer_199,priority,6.59,1.24,2025-11-10 01:00:00,4,9,13,none,6
ORD_00200,DEL_0200,Customer_200,priority,10.6,0.96,2025-11-10 02:00:00,4,14,16,signature_required,18
