order_id,delivery_id,customer_name,priority,weight_kg,volume_m3,order_timestamp,sla_hours,time_window_start,time_window_end,special_requirements,estimated_delivery_time_minutes
ORD_00040,DEL_0040,Customer_40,standard,5.49,1.95,2025-11-10 01:00:00,24,9,17,none,20
ORD_00041,DEL_0041,Customer_41,standard,10.77,3.46,2025-11-10 00:00:00,24,9,17,none,19
ORD_00042,DEL_0042,Customer_42,standard,22.22,4.97,2025-11-10 02:00:00,24,9,17,none,8
ORD_00043,DEL_0043,Customer_43,standard,28.27,1.78,2025-11-10 06:00:00,24,9,17,signature_required,10
ORD_00044,DEL_0044,Customer_44,priority,7.66,2.87,2025-11-10 02:00:00,4,9,17,signature_required,7
ORD_00045,DEL_0045,Customer_45,priority,12.54,2.95,2025-11-10 04:00:00,4,9,17,none,17
ORD_00046,DEL_0046,Customer_46,priority,11.51,1.42,2025-11-10 05:00:00,4,11,16,none,7
ORD_00047,DEL_0047,Customer_47,standard,29.47,6.09,2025-11-10 01:00:00,24,9,17,fragile,5
ORD_00048,DEL_0048,Customer_48,priority,4.12,1.12,2025-11-10 01:00:00,4,10,17,signature_required,14
ORD_00049,DEL_0049,Customer_49,standard,19.54,7.83,2025-11-10 03:00:00,24,9,17,none,19
ORD_00050,DEL_0050,Customer_50,standard,5.11,3.19,2025-11-10 01:00:00,24,9,17,fragile,15
ORD_00051,DEL_0051,Customer_51,standard,7.78,4.1,2025-11-10 06:00:00,24,11,17,refrigerated,18
ORD_00052,DEL_0052,Customer_52,priority,3.32,0.62,2025-11-10 00:00:00,4,14,17,none,5
ORD_00053,DEL_0053,Customer_53,standard,21.51,6.11,2025-11-10 04:00:00,24,9,17,none,17
ORD_00054,DEL_0054,Customer_54,standard,14.0,5.67,2025-11-10 02:00:00,24,10,18,none,16
ORD_00055,DEL_0055,Customer_55,standard,24.77,6.62,2025-11-10 04:00:00,24,9,17,none,5
ORD_00056,DEL_0056,Customer_56,standard,11.18,7.97,2025-11-10 06:00:00,24,14,18,refrigerated,8
ORD_00057,DEL_0057,Customer_57,standard,8.25,3.29,2025-11-10 01:00:00,24,11,13,signature_required,17
ORD_00058,DEL_0058,Customer_58,standard,16.9,7.31,2025-11-10 05:00:00,24,14,17,signature_required,17
ORD_00059,DEL_0059,Customer_59,standard,19.92,5.23,2025-11-10 03:00:00,24,9,17,signature_required,11
ORD_00060,DEL_0060,Customer_60,priority,2.82,2.54,2025-11-10 05:00:00,4,9,17,fragile,20
ORD_00061,DEL_0061,Customer_61,standard,27.14,5.54,2025-11-10 04:00:00,24,10,13,signature_required,16
ORD_00062,DEL_0062,Customer_62,standard,8.53,5.26,2025-11-10 02:00:00,24,12,15,fragile,9
ORD_00063,DEL_0063,Customer_63,standard,5.63,6.06,2025-11-10 00:00:00,24,9,17,none,5
ORD_00064,DEL_0064,Customer_64,priority,3.66,2.76,2025-11-10 01:00:00,4,9,17,signature_required,18
ORD_00065,DEL_0065,Customer_65,priority,7.81,1.59,2025-11-10 01:00:00,4,9,17,none,9
ORD_00066,DEL_0066,Customer_66,standard,18.02,6.85,2025-11-10 05:00:00,24,9,17,signature_required,19
ORD_00067,DEL_0067,Customer_67,express,3.64,0.29,2025-11-10 03:00:00,1,14,18,none,10
ORD_00068,DEL_0068,Customer_68,standard,17.84,2.68,2025-11-10 03:00:00,24,12,18,none,19
ORD_00069,DEL_0069,Customer_69,standard,24.11,7.95,2025-11-10 03:00:00,24,9,17,refrigerated,12
ORD_00070,DEL_0070,Customer_70,priority,10.01,2.96,2025-11-10 01:00:00,4,9,17,signature_required,5
ORD_00071,DEL_0071,Customer_71,priority,14.3,2.82,2025-11-10 06:00:00,4,13,18,fragile,13
ORD_00072,DEL_0072,Customer_72,standard,9.3,1.41,2025-11-10 04:00:00,24,12,18,refrigerated,6
ORD_00073,DEL_0073,Customer_73,standard,13.53,4.8,2025-11-10 00:00:00,24,9,17,none,20
ORD_00074,DEL_0074,Customer_74,standard,21.81,5.93,2025-11-10 05:00:00,24,9,17,refrigerated,8
ORD_00075,DEL_0075,Customer_75,priority,3.44,0.94,2025-11-10 04:00:00,4,9,17,signature_required,7
ORD_00076,DEL_0076,Customer_76,standard,19.16,3.79,2025-11-10 05:00:00,24,10,17,none,13
ORD_00077,DEL_0077,Customer_77,standard,13.38,5.26,2025-11-10 03:00:00,24,9,17,none,7
ORD_00078,DEL_0078,Customer_78,standard,8.12,1.19,2025-11-10 01:00:00,24,13,15,signature_required,7
ORD_00079,DEL_0079,Customer_79,priority,2.59,2.33,2025-11-10 05:00:00,4,9,17,none,14
ORD_00080,DEL_0080,Customer_80,standard,15.91,7.74,2025-11-10 04:00:00,24,9,17,none,15
ORD_00081,DEL_0081,Customer_81,standard,24.06,6.83,2025-11-10 03:00:00,24,13,15,signature_required,20
ORD_00082,DEL_0082,Customer_82,priority,8.12,1.82,2025-11-10 04:00:00,4,9,17,refrigerated,18
ORD_00083,DEL_0083,Customer_83,priority,6.7,0.53,2025-11-10 02:00:00,4,9,17,refrigerated,14
ORD_00084,DEL_0084,Customer_84,priority,10.46,2.92,2025-11-10 01:00:00,4,9,17,none,14
ORD_00085,DEL_0085,Customer_85,standard,6.57,4.33,2025-11-10 05:00:00,24,9,17,none,13
ORD_00086,DEL_0086,Customer_86,standard,18.45,4.28,2025-11-10 04:00:00,24,9,18,fragile,6
ORD_00087,DEL_0087,Customer_87,standard,17.51,2.12,2025-11-10 06:00:00,24,14,17,none,5
ORD_00088,DEL_0088,Customer_88,standard,19.68,1.47,2025-11-10 02:00:00,24,9,17,signature_required,7
ORD_00089,DEL_0089,Customer_89,standard,21.77,5.92,2025-11-10 00:00:00,24,10,16,refrigerated,13
ORD_00090,DEL_0090,Customer_90,standard,28.91,6.37,2025-11-10 01:00:00,24,9,17,none,13
ORD_00091,DEL_0091,Customer_91,priority,4.28,0.66,2025-11-10 02:00:00,4,9,17,refrigerated,5
ORD_00092,DEL_0092,Customer_92,standard,11.89,6.65,2025-11-10 04:00:00,24,14,16,fragile,9
ORD_00093,DEL_0093,Customer_93,standard,26.25,6.92,2025-11-10 02:00:00,24,14,17,fragile,13
ORD_00094,DEL_0094,Customer_94,priority,13.06,1.56,2025-11-10 03:00:00,4,14,16,fragile,6
ORD_00095,DEL_0095,Customer_95,standard,18.08,3.41,2025-11-10 02:00:00,24,9,17,none,9
ORD_00096,DEL_0096,Customer_96,priority,11.9,2.89,2025-11-10 04:00:00,4,9,17,fragile,20
ORD_00097,DEL_0097,Customer_97,standard,9.15,6.22,2025-11-10 01:00:00,24,12,17,signature_required,10
ORD_00098,DEL_0098,Customer_98,standard,20.76,7.36,2025-11-10 01:00:00,24,9,17,none,16
ORD_00099,DEL_0099,Customer_99,priority,5.49,2.24,2025-11-10 06:00:00,4,9,15,none,6
ORD_00100,DEL_0100,Customer_100,priority,2.39,2.28,2025-11-10 03:00:00,4,10,15,signature_required,14
ORD_00101,DEL_0101,Customer_101,standard,17.43,3.94,2025-11-10 01:00:00,24,12,18,signature_required,17
ORD_00102,DEL_0102,Customer_102,standard,23.19,5.68,2025-11-10 01:00:00,24,12,16,none,18
ORD_00103,DEL_0103,Customer_103,priority,2.69,1.86,2025-11-10 06:00:00,4,9,15,signature_required,17
ORD_00104,DEL_0104,Customer_104,standard,11.53,7.89,2025-11-10 04:00:00,24,14,17,none,8
ORD_00105,DEL_0105,Customer_105,standard,11.96,7.28,2025-11-10 04:00:00,24,9,17,refrigerated,18
ORD_00106,DEL_0106,Customer_106,priority,13.93,2.78,2025-11-10 04:00:00,4,9,17,refrigerated,15
ORD_00107,DEL_0107,Customer_107,standard,26.08,2.43,2025-11-10 02:00:00,24,9,17,refrigerated,8
ORD_00108,DEL_0108,Customer_108,standard,23.97,4.73,2025-11-10 02:00:00,24,9,17,none,17
ORD_00109,DEL_0109,Customer_109,express,0.95,0.38,2025-11-10 03:00:00,1,9,17,fragile,11
ORD_00110,DEL_0110,Customer_110,express,0.93,0.12,2025-11-10 05:00:00,1,13,17,fragile,15
ORD_00111,DEL_0111,Customer_111,standard,27.7,6.05,2025-11-10 04:00:00,24,9,17,none,5
ORD_00112,DEL_0112,Customer_112,standard,24.55,2.09,2025-11-10 03:00:00,24,9,11,none,8
ORD_00113,DEL_0113,Customer_113,standard,7.76,3.94,2025-11-10 02:00:00,24,14,17,fragile,14
ORD_00114,DEL_0114,Customer_114,standard,8.42,6.35,2025-11-10 00:00:00,24,11,14,none,7
ORD_00115,DEL_0115,Customer_115,priority,3.12,2.5,2025-11-10 00:00:00,4,9,17,none,11
ORD_00116,DEL_0116,Customer_116,priority,13.28,1.22,2025-11-10 05:00:00,4,13,15,none,7
ORD_00117,DEL_0117,Customer_117,standard,8.48,1.16,2025-11-10 06:00:00,24,9,17,none,9
ORD_00118,DEL_0118,Customer_118,standard,20.22,7.49,2025-11-10 03:00:00,24,9,17,none,10
ORD_00119,DEL_0119,Customer_119,standard,24.67,1.81,2025-11-10 02:00:00,24,9,13,refrigerated,19
ORD_00120,DEL_0120,Customer_120,express,4.65,0.9,2025-11-10 05:00:00,1,9,17,none,19
ORD_00121,DEL_0121,Customer_121,priority,2.63,0.87,2025-11-10 02:00:00,4,9,17,signature_required,15
ORD_00122,DEL_0122,Customer_122,standard,11.59,3.5,2025-11-10 06:00:00,24,11,14,none,13
ORD_00123,DEL_0123,Customer_123,standard,24.85,5.63,2025-11-10 03:00:00,24,9,17,refrigerated,6
ORD_00124,DEL_0124,Customer_124,standard,22.44,4.71,2025-11-10 01:00:00,24,11,15,signature_required,7
ORD_00125,DEL_0125,Customer_125,standard,29.22,1.66,2025-11-10 04:00:00,24,12,15,signature_required,10
ORD_00126,DEL_0126,Customer_126,standard,19.42,2.07,2025-11-10 00:00:00,24,14,17,fragile,18
ORD_00127,DEL_0127,Customer_127,standard,28.9,6.14,2025-11-10 01:00:00,24,9,17,none,8
ORD_00128,DEL_0128,Customer_128,priority,3.66,2.65,2025-11-10 03:00:00,4,9,17,refrigerated,8
ORD_00129,DEL_0129,Customer_129,standard,25.4,6.62,2025-11-10 00:00:00,24,9,17,none,7
ORD_00130,DEL_0130,Customer_130,standard,29.23,7.72,2025-11-10 06:00:00,24,13,17,signature_required,5
ORD_00131,DEL_0131,Customer_131,standard,9.18,7.95,2025-11-10 03:00:00,24,9,17,fragile,5
ORD_00132,DEL_0132,Customer_132,standard,12.21,2.8,2025-11-10 00:00:00,24,9,17,signature_required,13
ORD_00133,DEL_0133,Customer_133,standard,29.14,5.79,2025-11-10 01:00:00,24,9,17,refrigerated,17
ORD_00134,DEL_0134,Customer_134,standard,6.98,4.41,2025-11-10 04:00:00,24,13,15,signature_required,20
ORD_00135,DEL_0135,Customer_135,standard,28.82,4.11,2025-11-10 06:00:00,24,12,17,none,12
ORD_00136,DEL_0136,Customer_136,standard,12.02,8.0,2025-11-10 05:00:00,24,9,17,signature_required,8
ORD_00137,DEL_0137,Customer_137,standard,21.48,3.06,2025-11-10 02:00:00,24,13,17,refrigerated,17
ORD_00138,DEL_0138,Customer_138,standard,12.82,1.74,2025-11-10 02:00:00,24,9,12,none,15
ORD_00139,DEL_0139,Customer_139,priority,3.79,2.44,2025-11-10 00:00:00,4,9,17,signature_required,14
ORD_00140,DEL_0140,Customer_140,standard,12.74,2.02,2025-11-10 05:00:00,24,9,17,fragile,10
ORD_00141,DEL_0141,Customer_141,standard,21.39,1.06,2025-11-10 04:00:00,24,9,17,none,17
ORD_00142,DEL_0142,Customer_142,standard,14.17,3.82,2025-11-10 02:00:00,24,14,16,signature_required,8
ORD_00143,DEL_0143,Customer_143,standard,23.82,6.76,2025-11-10 05:00:00,24,9,17,refrigerated,20
ORD_00144,DEL_0144,Customer_144,standard,20.77,1.56,2025-11-10 00:00:00,24,9,17,signature_required,11
ORD_00145,DEL_0145,Customer_145,standard,14.24,3.31,2025-11-10 01:00:00,24,9,17,none,11
ORD_00146,DEL_0146,Customer_146,standard,27.57,3.76,2025-11-10 00:00:00,24,9,17,none,12
ORD_00147,DEL_0147,Customer_147,priority,8.65,2.11,2025-11-10 00:00:00,4,12,17,none,14
ORD_00148,DEL_0148,Customer_148,priority,9.57,2.97,2025-11-10 03:00:00,4,9,17,none,19
ORD_00149,DEL_0149,Customer_149,priority,12.4,1.36,2025-11-10 02:00:00,4,9,11,none,15
ORD_00150,DEL_0150,Customer_150,standard,16.68,2.68,2025-11-10 06:00:00,24,9,17,none,17
ORD_00151,DEL_0151,Customer_151,standard,29.46,6.67,2025-11-10 00:00:00,24,9,17,fragile,19
ORD_00152,DEL_0152,Customer_152,priority,8.56,2.72,2025-11-10 01:00:00,4,14,18,none,12
ORD_00153,DEL_0153,Customer_153,standard,15.45,4.83,2025-11-10 00:00:00,24,9,17,none,9
ORD_00154,DEL_0154,Customer_154,standard,12.65,7.49,2025-11-10 03:00:00,24,9,17,none,20
ORD_00155,DEL_0155,Customer_155,standard,21.28,6.38,2025-11-10 04:00:00,24,9,17,none,12
ORD_00156,DEL_0156,Customer_156,standard,7.8,4.09,2025-11-10 05:00:00,24,9,17,fragile,5
ORD_00157,DEL_0157,Customer_157,priority,7.13,2.88,2025-11-10 01:00:00,4,9,17,none,14
ORD_00158,DEL_0158,Customer_158,express,0.54,0.91,2025-11-10 06:00:00,1,9,17,none,19
ORD_00159,DEL_0159,Customer_159,express,0.56,0.25,2025-11-10 04:00:00,1,9,17,fragile,7
ORD_00160,DEL_0160,Customer_160,standard,6.59,2.55,2025-11-10 06:00:00,24,9,17,none,8
ORD_00161,DEL_0161,Customer_161,standard,5.86,2.19,2025-11-10 03:00:00,24,9,17,none,12
ORD_00162,DEL_0162,Customer_162,standard,8.71,3.79,2025-11-10 00:00:00,24,9,17,fragile,18
ORD_00163,DEL_0163,Customer_163,express,4.94,0.89,2025-11-10 05:00:00,1,11,18,signature_required,15
ORD_00164,DEL_0164,Customer_164,standard,15.41,5.54,2025-11-10 02:00:00,24,9,13,fragile,6
ORD_00165,DEL_0165,Customer_165,standard,18.09,1.17,2025-11-10 04:00:00,24,9,17,fragile,15
ORD_00166,DEL_0166,Customer_166,standard,12.33,1.04,2025-11-10 02:00:00,24,9,12,fragile,18
ORD_00167,DEL_0167,Customer_167,standard,27.84,3.91,2025-11-10 01:00:00,24,9,17,refrigerated,10
ORD_00168,DEL_0168,Customer_168,standard,20.69,6.49,2025-11-10 03:00:00,24,9,17,fragile,6
ORD_00169,DEL_0169,Customer_169,priority,13.78,2.66,2025-11-10 01:00:00,4,9,17,none,17
ORD_00170,DEL_0170,Customer_170,standard,20.94,4.54,2025-11-10 06:00:00,24,9,17,fragile,5
ORD_00171,DEL_0171,Customer_171,priority,11.66,2.62,2025-11-10 00:00:00,4,12,14,none,10
ORD_00172,DEL_0172,Customer_172,standard,11.46,7.3,2025-11-10 00:00:00,24,9,17,none,14
ORD_00173,DEL_0173,Customer_173,standard,22.52,6.09,2025-11-10 03:00:00,24,9,17,signature_required,9
ORD_00174,DEL_0174,Customer_174,priority,10.1,2.16,2025-11-10 05:00:00,4,10,13,refrigerated,19
ORD_00175,DEL_0175,Customer_175,standard,15.62,2.07,2025-11-10 03:00:00,24,9,17,fragile,10
ORD_00176,DEL_0176,Customer_176,standard,29.44,2.97,2025-11-10 04:00:00,24,9,17,none,10
ORD_00177,DEL_0177,Customer_177,standard,8.02,3.98,2025-11-10 04:00:00,24,14,17,none,14
ORD_00178,DEL_0178,Customer_178,standard,12.05,2.63,2025-11-10 02:00:00,24,9,17,signature_required,5
ORD_00179,DEL_0179,Customer_179,standard,20.44,6.32,2025-11-10 04:00:00,24,9,17,fragile,11
ORD_00180,DEL_0180,Customer_180,priority,11.2,2.37,2025-11-10 04:00:00,4,9,12,refrigerated,12
ORD_00181,DEL_0181,Customer_181,priority,12.82,1.4,2025-11-10 02:00:00,4,12,15,none,11
ORD_00182,DEL_0182,Customer_182,standard,23.49,3.92,2025-11-10 00:00:00,24,9,17,fragile,20
ORD_00183,DEL_0183,Customer_183,standard,25.15,2.77,2025-11-10 01:00:00,24,12,15,none,6
ORD_00184,DEL_0184,Customer_184,standard,6.75,1.18,2025-11-10 02:00:00,24,14,17,fragile,18
ORD_00185,DEL_0185,Customer_185,standard,27.69,6.93,2025-11-10 02:00:00,24,9,17,refrigerated,19
ORD_00186,DEL_0186,Customer_186,standard,18.38,5.93,2025-11-10 05:00:00,24,9,12,none,10
ORD_00187,DEL_0187,Customer_187,standard,11.96,6.4,2025-11-10 00:00:00,24,10,18,signature_required,8
ORD_00188,DEL_0188,Customer_188,priority,6.15,0.91,2025-11-10 00:00:00,4,9,17,fragile,19
ORD_00189,DEL_0189,Customer_189,standard,5.4,1.82,2025-11-10 03:00:00,24,13,17,fragile,15
ORD_00190,DEL_0190,Customer_190,standard,13.54,7.75,2025-11-10 01:00:00,24,9,17,none,15
ORD_00191,DEL_0191,Customer_191,standard,13.91,3.26,2025-11-10 01:00:00,24,10,12,signature_required,11
ORD_00192,DEL_0192,Customer_192,standard,17.09,2.1,2025-11-10 03:00:00,24,9,17,fragile,7
ORD_00193,DEL_0193,Customer_193,standard,13.47,2.03,2025-11-10 03:00:00,24,9,17,none,20
ORD_00194,DEL_0194,Customer_194,priority,5.67,1.05,2025-11-10 00:00:00,4,9,17,signature_required,9
ORD_00195,DEL_0195,Customer_195,standard,21.67,5.24,2025-11-10 03:00:00,24,10,16,fragile,17
ORD_00196,DEL_0196,Customer_196,standard,20.51,3.06,2025-11-10 03:00:00,24,11,14,fragile,16
ORD_00197,DEL_0197,Customer_197,priority,6.08,1.65,2025-11-10 02:00:00,4,11,14,fragile,6
ORD_00198,DEL_0198,Customer_198,standard,12.54,7.78,2025-11-10 05:00:00,24,9,17,none,6
ORD_00199,DEL_0199,Customer_199,standard,15.42,3.7,2025-11-10 02:00:00,24,9,17,fragile,8
ORD_00200,DEL_0200,Customer_200,priority,9.58,0.65,2025-11-10 06:00:00,4,9,17,signature_required,19
ORD_00201,DEL_0201,Customer_201,standard,24.5,5.67,2025-11-10 06:00:00,24,12,15,refrigerated,12
ORD_00202,DEL_0202,Customer_202,standard,24.96,6.48,2025-11-10 01:00:00,24,11,17,none,10
ORD_00203,DEL_0203,Customer_203,standard,19.0,1.06,2025-11-10 00:00:00,24,13,16,signature_required,20
ORD_00204,DEL_0204,Customer_204,standard,9.64,4.58,2025-11-10 06:00:00,24,9,17,fragile,20
ORD_00205,DEL_0205,Customer_205,standard,6.53,4.68,2025-11-10 06:00:00,24,9,17,signature_required,13
ORD_00206,DEL_0206,Customer_206,standard,28.01,4.09,2025-11-10 00:00:00,24,9,17,signature_required,12
ORD_00207,DEL_0207,Customer_207,standard,20.2,1.73,2025-11-10 01:00:00,24,9,17,refrigerated,18
ORD_00208,DEL_0208,Customer_208,standard,25.89,6.49,2025-11-10 04:00:00,24,9,17,fragile,9
ORD_00209,DEL_0209,Customer_209,priority,12.82,1.0,2025-11-10 04:00:00,4,9,17,none,18
ORD_00210,DEL_0210,Customer_210,standard,20.93,6.01,2025-11-10 03:00:00,24,9,11,none,6
ORD_00211,DEL_0211,Customer_211,standard,27.92,4.92,2025-11-10 03:00:00,24,12,18,signature_required,8
ORD_00212,DEL_0212,Customer_212,priority,13.89,0.92,2025-11-10 03:00:00,4,9,17,signature_required,12
ORD_00213,DEL_0213,Customer_213,priority,14.2,2.79,2025-11-10 00:00:00,4,9,17,none,5
ORD_00214,DEL_0214,Customer_214,standard,5.18,1.43,2025-11-10 05:00:00,24,9,17,signature_required,11
ORD_00215,DEL_0215,Customer_215,standard,9.62,3.77,2025-11-10 02:00:00,24,10,14,fragile,7
ORD_00216,DEL_0216,Customer_216,priority,5.88,2.0,2025-11-10 00:00:00,4,9,17,signature_required,14
ORD_00217,DEL_0217,Customer_217,standard,28.56,4.69,2025-11-10 03:00:00,24,10,17,none,5
ORD_00218,DEL_0218,Customer_218,standard,13.46,1.14,2025-11-10 06:00:00,24,12,17,fragile,17
ORD_00219,DEL_0219,Customer_219,standard,26.8,5.81,2025-11-10 06:00:00,24,10,18,refrigerated,19
ORD_00220,DEL_0220,Customer_220,standard,15.7,2.37,2025-11-10 00:00:00,24,14,18,none,17
ORD_00221,DEL_0221,Customer_221,priority,2.25,2.58,2025-11-10 04:00:00,4,14,17,none,14
ORD_00222,DEL_0222,Customer_222,express,3.22,0.76,2025-11-10 05:00:00,1,12,16,none,11
ORD_00223,DEL_0223,Customer_223,priority,12.91,2.13,2025-11-10 06:00:00,4,9,17,none,15
ORD_00224,DEL_0224,Customer_224,priority,2.08,1.98,2025-11-10 05:00:00,4,9,17,none,16
ORD_00225,DEL_0225,Customer_225,standard,7.71,3.95,2025-11-10 00:00:00,24,9,17,none,17
ORD_00226,DEL_0226,Customer_226,standard,10.15,2.03,2025-11-10 02:00:00,24,9,17,signature_required,6
ORD_00227,DEL_0227,Customer_227,standard,22.16,3.57,2025-11-10 02:00:00,24,9,17,refrigerated,10
ORD_00228,DEL_0228,Customer_228,express,1.02,0.38,2025-11-10 05:00:00,1,9,17,none,7
ORD_00229,DEL_0229,Customer_229,standard,10.38,6.78,2025-11-10 04:00:00,24,9,17,fragile,9
ORD_00230,DEL_0230,Customer_230,standard,11.95,3.79,2025-11-10 04:00:00,24,11,14,none,20
ORD_00231,DEL_0231,Customer_231,priority,12.06,2.69,2025-11-10 06:00:00,4,14,18,fragile,12
ORD_00232,DEL_0232,Customer_232,standard,10.36,3.39,2025-11-10 02:00:00,24,9,17,refrigerated,13
ORD_00233,DEL_0233,Customer_233,standard,20.96,5.58,2025-11-10 04:00:00,24,9,17,signature_required,13
ORD_00234,DEL_0234,Customer_234,priority,12.45,1.83,2025-11-10 02:00:00,4,9,12,refrigerated,19
ORD_00235,DEL_0235,Customer_235,standard,18.74,5.75,2025-11-10 03:00:00,24,9,17,none,8
ORD_00236,DEL_0236,Customer_236,standard,11.63,2.18,2025-11-10 03:00:00,24,9,17,none,14
ORD_00237,DEL_0237,Customer_237,standard,22.18,3.61,2025-11-10 02:00:00,24,12,18,none,11
ORD_00238,DEL_0238,Customer_238,priority,12.06,1.64,2025-11-10 03:00:00,4,9,17,none,7
ORD_00239,DEL_0239,Customer_239,standard,22.55,6.85,2025-11-10 03:00:00,24,9,17,fragile,14
ORD_00240,DEL_0240,Customer_240,standard,16.47,5.5,2025-11-10 00:00:00,24,9,17,none,10
ORD_00241,DEL_0241,Customer_241,standard,20.62,1.68,2025-11-10 02:00:00,24,9,17,none,9
ORD_00242,DEL_0242,Customer_242,priority,6.86,1.91,2025-11-10 06:00:00,4,12,15,fragile,5
ORD_00243,DEL_0243,Customer_243,standard,11.27,5.83,2025-11-10 02:00:00,24,9,17,signature_required,9
ORD_00244,DEL_0244,Customer_244,standard,18.3,3.82,2025-11-10 03:00:00,24,12,16,signature_required,5
ORD_00245,DEL_0245,Customer_245,standard,24.02,7.49,2025-11-10 02:00:00,24,9,17,fragile,7
ORD_00246,DEL_0246,Customer_246,standard,27.86,1.63,2025-11-10 00:00:00,24,9,17,fragile,15
ORD_00247,DEL_0247,Customer_247,standard,19.97,3.05,2025-11-10 03:00:00,24,9,17,none,15
ORD_00248,DEL_0248,Customer_248,priority,3.47,1.83,2025-11-10 06:00:00,4,14,18,refrigerated,20
