order_id,delivery_id,customer_name,priority,weight_kg,volume_m3,order_timestamp,sla_hours,time_window_start,time_window_end,special_requirements,estimated_delivery_time_minutes
ORD_00086,DEL_0086,Customer_86,standard,14.53,6.44,2025-11-10 05:00:00,24,9,17,refrigerated,20
ORD_00087,DEL_0087,Customer_87,priority,6.5,1.42,2025-11-10 00:00:00,4,9,17,refrigerated,5
ORD_00088,DEL_0088,Customer_88,standard,17.9,3.33,2025-11-10 06:00:00,24,10,15,fragile,9
ORD_00089,DEL_0089,Customer_89,standard,8.0,7.15,2025-11-10 02:00:00,24,9,17,signature_required,5
ORD_00090,DEL_0090,Customer_90,standard,22.35,5.22,2025-11-10 05:00:00,24,10,16,signature_required,16
ORD_00091,DEL_0091,Customer_91,standard,15.22,5.89,2025-11-10 01:00:00,24,9,17,none,11
ORD_00092,DEL_0092,Customer_92,standard,24.21,6.31,2025-11-10 03:00:00,24,9,17,none,13
ORD_00093,DEL_0093,Customer_93,priority,6.35,2.7,2025-11-10 05:00:00,4,9,17,none,19
ORD_00094,DEL_0094,Customer_94,priority,9.1,1.05,2025-11-10 04:00:00,4,9,17,fragile,13
ORD_00095,DEL_0095,Customer_95,standard,22.44,4.33,2025-11-10 05:00:00,24,9,17,refrigerated,15
ORD_00096,DEL_0096,Customer_96,standard,22.11,2.52,2025-11-10 03:00:00,24,9,17,none,18
ORD_00097,DEL_0097,Customer_97,priority,12.26,1.33,2025-11-10 02:00:00,4,9,17,refrigerated,11
ORD_00098,DEL_0098,Customer_98,standard,18.46,2.02,2025-11-10 00:00:00,24,9,17,none,15
ORD_00099,DEL_0099,Customer_99,standard,14.75,4.49,2025-11-10 06:00:00,24,9,17,none,8
ORD_00100,DEL_0100,Customer_100,standard,24.79,2.2,2025-11-10 04:00:00,24,12,17,refrigerated,14
ORD_00101,DEL_0101,Customer_101,standard,24.13,3.84,2025-11-10 00:00:00,24,9,17,none,20
ORD_00102,DEL_0102,Customer_102,standard,5.56,6.02,2025-11-10 03:00:00,24,14,16,fragile,14
ORD_00103,DEL_0103,Customer_103,priority,4.19,1.36,2025-11-10 04:00:00,4,9,17,none,10
ORD_00104,DEL_0104,Customer_104,express,2.17,0.85,2025-11-10 02:00:00,1,11,16,none,14
ORD_00105,DEL_0105,Customer_105,priority,10.55,0.98,2025-11-10 00:00:00,4,9,18,fragile,14
ORD_00106,DEL_0106,Customer_106,standard,14.57,2.43,2025-11-10 06:00:00,24,9,17,none,8
ORD_00107,DEL_0107,Customer_107,express,0.55,0.59,2025-11-10 00:00:00,1,9,17,signature_required,14
ORD_00108,DEL_0108,Customer_108,priority,8.58,1.86,2025-11-10 00:00:00,4,9,17,signature_required,16
ORD_00109,DEL_0109,Customer_109,standard,6.4,3.86,2025-11-10 00:00:00,24,14,16,refrigerated,9
ORD_00110,DEL_0110,Customer_110,standard,12.68,4.74,2025-11-10 06:00:00,24,11,15,none,9
ORD_00111,DEL_0111,Customer_111,priority,13.63,0.97,2025-11-10 01:00:00,4,9,15,fragile,18
ORD_00112,DEL_0112,Customer_112,standard,7.39,3.48,2025-11-10 02:00:00,24,13,15,fragile,6
ORD_00113,DEL_0113,Customer_113,priority,13.08,1.95,2025-11-10 03:00:00,4,9,17,refrigerated,12
ORD_00114,DEL_0114,Customer_114,priority,14.12,2.92,2025-11-10 03:00:00,4,14,18,signature_required,17
ORD_00115,DEL_0115,Customer_115,standard,21.92,4.79,2025-11-10 02:00:00,24,9,15,none,14
ORD_00116,DEL_0116,Customer_116,standard,27.2,7.08,2025-11-10 03:00:00,24,10,16,refrigerated,9
ORD_00117,DEL_0117,Customer_117,priority,9.72,2.51,2025-11-10 05:00:00,4,9,17,fragile,13
ORD_00118,DEL_0118,Customer_118,standard,15.84,4.2,2025-11-10 01:00:00,24,9,17,signature_required,11
ORD_00119,DEL_0119,Customer_119,standard,29.79,2.71,2025-11-10 00:00:00,24,11,15,refrigerated,19
ORD_00120,DEL_0120,Customer_120,standard,18.43,4.08,2025-11-10 04:00:00,24,9,17,fragile,17
ORD_00121,DEL_0121,Customer_121,standard,20.24,6.07,2025-11-10 01:00:00,24,12,14,none,19
ORD_00122,DEL_0122,Customer_122,standard,27.1,1.12,2025-11-10 05:00:00,24,9,17,refrigerated,16
ORD_00123,DEL_0123,Customer_123,priority,6.59,1.65,2025-11-10 03:00:00,4,9,17,refrigerated,18
ORD_00124,DEL_0124,Customer_124,standard,6.63,7.02,2025-11-10 03:00:00,24,9,17,signature_required,18
ORD_00125,DEL_0125,Customer_125,standard,17.86,6.85,2025-11-10 03:00:00,24,9,17,none,5
ORD_00126,DEL_0126,Customer_126,standard,5.42,4.36,2025-11-10 06:00:00,24,9,17,signature_required,7
ORD_00127,DEL_0127,Customer_127,priority,14.43,2.7,2025-11-10 06:00:00,4,9,17,fragile,14
ORD_00128,DEL_0128,Customer_128,standard,24.37,6.18,2025-11-10 06:00:00,24,9,17,fragile,16
ORD_00129,DEL_0129,Customer_129,standard,28.15,4.19,2025-11-10 04:00:00,24,10,16,none,14
ORD_00130,DEL_0130,Customer_130,standard,21.85,2.47,2025-11-10 00:00:00,24,9,17,signature_required,9
ORD_00131,DEL_0131,Customer_131,standard,9.67,3.84,2025-11-10 03:00:00,24,9,17,none,19
ORD_00132,DEL_0132,Customer_132,express,4.14,0.95,2025-11-10 06:00:00,1,13,18,none,7
ORD_00133,DEL_0133,Customer_133,standard,18.94,3.03,2025-11-10 00:00:00,24,9,17,refrigerated,8
ORD_00134,DEL_0134,Customer_134,standard,29.27,2.78,2025-11-10 02:00:00,24,9,17,none,8
ORD_00135,DEL_0135,Customer_135,standard,10.98,5.13,2025-11-10 06:00:00,24,9,17,refrigerated,20
ORD_00136,DEL_0136,Customer_136,standard,14.07,1.12,2025-11-10 05:00:00,24,9,17,refrigerated,6
ORD_00137,DEL_0137,Customer_137,standard,5.03,3.16,2025-11-10 05:00:00,24,9,11,fragile,9
ORD_00138,DEL_0138,Customer_138,standard,8.3,4.55,2025-11-10 04:00:00,24,9,17,signature_required,9
ORD_00139,DEL_0139,Customer_139,standard,25.09,4.16,2025-11-10 01:00:00,24,9,17,fragile,14
ORD_00140,DEL_0140,Customer_140,priority,7.56,2.25,2025-11-10 05:00:00,4,9,17,refrigerated,5
ORD_00141,DEL_0141,Customer_141,standard,24.01,2.22,2025-11-10 05:00:00,24,12,18,fragile,8
ORD_00142,DEL_0142,Customer_142,standard,13.98,2.61,2025-11-10 00:00:00,24,9,17,none,9
ORD_00143,DEL_0143,Customer_143,priority,12.23,1.41,2025-11-10 04:00:00,4,9,17,none,8
ORD_00144,DEL_0144,Customer_144,standard,14.99,6.85,2025-11-10 01:00:00,24,9,17,fragile,8
ORD_00145,DEL_0145,Customer_145,priority,4.55,1.67,2025-11-10 03:00:00,4,9,17,none,19
ORD_00146,DEL_0146,Customer_146,standard,22.09,5.12,2025-11-10 03:00:00,24,9,17,none,8
ORD_00147,DEL_0147,Customer_147,standard,19.39,1.86,2025-11-10 02:00:00,24,9,17,signature_required,20
ORD_00148,DEL_0148,Customer_148,priority,2.56,2.19,2025-11-10 01:00:00,4,9,17,fragile,13
ORD_00149,DEL_0149,Customer_149,standard,15.5,2.36,2025-11-10 06:00:00,24,9,17,none,19
ORD_00150,DEL_0150,Customer_150,standard,23.46,6.42,2025-11-10 06:00:00,24,9,17,none,8
ORD_00151,DEL_0151,Customer_151,standard,28.28,5.8,2025-11-10 05:00:00,24,12,15,none,10
ORD_00152,DEL_0152,Customer_152,priority,4.6,1.95,2025-11-10 01:00:00,4,9,17,fragile,10
ORD_00153,DEL_0153,Customer_153,standard,27.24,4.06,2025-11-10 03:00:00,24,13,16,signature_required,14
ORD_00154,DEL_0154,Customer_154,priority,13.97,2.21,2025-11-10 02:00:00,4,9,17,none,20
ORD_00155,DEL_0155,Customer_155,standard,24.77,1.53,2025-11-10 02:00:00,24,11,18,signature_required,17
ORD_00156,DEL_0156,Customer_156,standard,9.0,1.05,2025-11-10 05:00:00,24,9,17,none,19
ORD_00157,DEL_0157,Customer_157,standard,9.01,1.54,2025-11-10 01:00:00,24,12,17,none,14
ORD_00158,DEL_0158,Customer_158,priority,12.52,1.63,2025-11-10 03:00:00,4,9,17,none,17
ORD_00159,DEL_0159,Customer_159,standard,6.73,2.8,2025-11-10 00:00:00,24,9,17,none,14
ORD_00160,DEL_0160,Customer_160,priority,9.87,1.48,2025-11-10 00:00:00,4,9,18,refrigerated,9
ORD_00161,DEL_0161,Customer_161,priority,6.73,2.34,2025-11-10 03:00:00,4,9,17,signature_required,13
ORD_00162,DEL_0162,Customer_162,priority,13.79,2.8,2025-11-10 00:00:00,4,9,17,fragile,16
ORD_00163,DEL_0163,Customer_163,standard,11.64,7.55,2025-11-10 04:00:00,24,9,17,none,11
ORD_00164,DEL_0164,Customer_164,standard,15.82,1.89,2025-11-10 02:00:00,24,9,17,none,17
ORD_00165,DEL_0165,Customer_165,standard,13.44,1.5,2025-11-10 04:00:00,24,9,17,none,10
ORD_00166,DEL_0166,Customer_166,priority,12.91,1.42,2025-11-10 05:00:00,4,9,17,fragile,16
ORD_00167,DEL_0167,Customer_167,standard,10.03,1.87,2025-11-10 04:00:00,24,14,18,refrigerated,19
ORD_00168,DEL_0168,Customer_168,standard,29.96,1.34,2025-11-10 05:00:00,24,9,17,fragile,13
ORD_00169,DEL_0169,Customer_169,standard,12.52,5.0,2025-11-10 03:00:00,24,14,17,none,20
ORD_00170,DEL_0170,Customer_170,priority,6.32,1.98,2025-11-10 03:00:00,4,9,17,signature_required,10
ORD_00171,DEL_0171,Customer_171,priority,12.87,2.02,2025-11-10 01:00:00,4,13,17,refrigerated,16
ORD_00172,DEL_0172,Customer_172,standard,24.22,7.14,2025-11-10 00:00:00,24,13,18,none,5
ORD_00173,DEL_0173,Customer_173,standard,24.4,4.02,2025-11-10 01:00:00,24,14,16,none,8
ORD_00174,DEL_0174,Customer_174,standard,20.07,8.0,2025-11-10 03:00:00,24,9,17,signature_required,15
ORD_00175,DEL_0175,Customer_175,standard,9.07,1.3,2025-11-10 06:00:00,24,9,17,fragile,12
ORD_00176,DEL_0176,Customer_176,standard,10.13,5.87,2025-11-10 00:00:00,24,9,17,fragile,17
ORD_00177,DEL_0177,Customer_177,standard,13.6,7.93,2025-11-10 00:00:00,24,12,14,none,13
ORD_00178,DEL_0178,Customer_178,priority,7.89,2.48,2025-11-10 00:00:00,4,9,17,none,7
ORD_00179,DEL_0179,Customer_179,standard,26.37,7.57,2025-11-10 03:00:00,24,9,17,refrigerated,5
ORD_00180,DEL_0180,Customer_180,standard,14.97,6.31,2025-11-10 01:00:00,24,9,17,refrigerated,8
ORD_00181,DEL_0181,Customer_181,standard,6.28,5.78,2025-11-10 03:00:00,24,14,17,fragile,11
ORD_00182,DEL_0182,Customer_182,standard,23.67,4.94,2025-11-10 03:00:00,24,10,14,signature_required,14
ORD_00183,DEL_0183,Customer_183,standard,10.48,2.81,2025-11-10 01:00:00,24,9,17,fragile,10
ORD_00184,DEL_0184,Customer_184,standard,10.08,1.47,2025-11-10 06:00:00,24,12,18,fragile,7
ORD_00185,DEL_0185,Customer_185,express,2.61,0.88,2025-11-10 04:00:00,1,9,17,none,8
ORD_00186,DEL_0186,Customer_186,standard,22.67,2.35,2025-11-10 01:00:00,24,9,17,none,9
ORD_00187,DEL_0187,Customer_187,standard,25.8,1.59,2025-11-10 00:00:00,24,9,17,refrigerated,18
ORD_00188,DEL_0188,Customer_188,standard,27.03,3.13,2025-11-10 04:00:00,24,9,17,none,7
ORD_00189,DEL_0189,Customer_189,standard,14.16,5.52,2025-11-10 02:00:00,24,9,17,fragile,20
ORD_00190,DEL_0190,Customer_190,standard,27.97,5.26,2025-11-10 01:00:00,24,9,17,fragile,20
ORD_00191,DEL_0191,Customer_191,standard,16.8,7.08,2025-11-10 04:00:00,24,9,17,refrigerated,16
ORD_00192,DEL_0192,Customer_192,standard,5.5,2.11,2025-11-10 04:00:00,24,9,17,none,9
ORD_00193,DEL_0193,Customer_193,priority,9.57,0.86,2025-11-10 06:00:00,4,9,17,none,19
ORD_00194,DEL_0194,Customer_194,standard,17.39,7.09,2025-11-10 03:00:00,24,9,17,signature_required,7
ORD_00195,DEL_0195,Customer_195,standard,27.26,4.3,2025-11-10 04:00:00,24,9,17,none,9
ORD_00196,DEL_0196,Customer_196,standard,21.77,2.65,2025-11-10 06:00:00,24,9,17,none,14
ORD_00197,DEL_0197,Customer_197,standard,8.79,1.64,2025-11-10 03:00:00,24,9,12,fragile,6
ORD_00198,DEL_0198,Customer_198,standard,22.3,1.2,2025-11-10 04:00:00,24,9,17,none,15
ORD_00199,DEL_0199,Customer_199,standard,28.63,7.53,2025-11-10 06:00:00,24,9,14,refrigerated,13
ORD_00200,DEL_0200,Customer_200,standard,5.7,7.52,2025-11-10 03:00:00,24,9,17,refrigerated,7
ORD_00201,DEL_0201,Customer_201,standard,13.56,1.54,2025-11-10 00:00:00,24,10,14,none,12
ORD_00202,DEL_0202,Customer_202,standard,16.75,3.69,2025-11-10 03:00:00,24,13,17,none,6
ORD_00203,DEL_0203,Customer_203,standard,7.5,6.65,2025-11-10 04:00:00,24,13,15,signature_required,13
ORD_00204,DEL_0204,Customer_204,standard,13.57,2.58,2025-11-10 05:00:00,24,9,17,none,6
ORD_00205,DEL_0205,Customer_205,standard,15.0,5.15,2025-11-10 02:00:00,24,9,17,signature_required,13
ORD_00206,DEL_0206,Customer_206,standard,18.98,5.69,2025-11-10 06:00:00,24,10,14,none,9
ORD_00207,DEL_0207,Customer_207,standard,6.44,2.3,2025-11-10 01:00:00,24,9,17,none,15
ORD_00208,DEL_0208,Customer_208,priority,13.48,0.67,2025-11-10 06:00:00,4,9,17,none,12
ORD_00209,DEL_0209,Customer_209,standard,8.68,6.36,2025-11-10 03:00:00,24,9,17,none,6
ORD_00210,DEL_0210,Customer_210,priority,2.11,1.04,2025-11-10 02:00:00,4,9,17,none,18
ORD_00211,DEL_0211,Customer_211,standard,27.36,1.4,2025-11-10 04:00:00,24,9,17,none,7
ORD_00212,DEL_0212,Customer_212,standard,5.89,4.59,2025-11-10 04:00:00,24,9,17,signature_required,9
ORD_00213,DEL_0213,Customer_213,standard,11.83,5.48,2025-11-10 02:00:00,24,9,17,none,8
ORD_00214,DEL_0214,Customer_214,priority,6.45,1.17,2025-11-10 00:00:00,4,9,17,signature_required,12
ORD_00215,DEL_0215,Customer_215,priority,2.38,2.43,2025-11-10 03:00:00,4,14,17,signature_required,14
ORD_00216,DEL_0216,Customer_216,standard,11.84,2.89,2025-11-10 06:00:00,24,9,17,fragile,5
ORD_00217,DEL_0217,Customer_217,priority,14.76,2.28,2025-11-10 00:00:00,4,9,17,none,11
ORD_00218,DEL_0218,Customer_218,standard,29.99,5.97,2025-11-10 04:00:00,24,9,17,none,17
ORD_00219,DEL_0219,Customer_219,priority,3.48,2.26,2025-11-10 05:00:00,4,9,17,none,20
ORD_00220,DEL_0220,Customer_220,express,1.45,0.55,2025-11-10 00:00:00,1,9,17,signature_required,17
ORD_00221,DEL_0221,Customer_221,standard,20.01,2.8,2025-11-10 03:00:00,24,14,16,signature_required,9
ORD_00222,DEL_0222,Customer_222,standard,18.23,4.15,2025-11-10 00:00:00,24,9,17,signature_required,8
ORD_00223,DEL_0223,Customer_223,standard,8.97,1.33,2025-11-10 02:00:00,24,13,17,fragile,15
ORD_00224,DEL_0224,Customer_224,standard,24.65,2.18,2025-11-10 01:00:00,24,12,14,fragile,7
ORD_00225,DEL_0225,Customer_225,priority,5.97,2.88,2025-11-10 04:00:00,4,9,17,none,12
ORD_00226,DEL_0226,Customer_226,standard,12.24,4.67,2025-11-10 04:00:00,24,12,18,none,5
ORD_00227,DEL_0227,Customer_227,standard,9.4,6.42,2025-11-10 06:00:00,24,9,17,fragile,6
ORD_00228,DEL_0228,Customer_228,standard,21.84,3.97,2025-11-10 00:00:00,24,9,17,none,9
ORD_00229,DEL_0229,Customer_229,standard,18.79,7.85,2025-11-10 02:00:00,24,12,15,none,15
ORD_00230,DEL_0230,Customer_230,standard,11.07,2.74,2025-11-10 05:00:00,24,11,17,fragile,14
ORD_00231,DEL_0231,Customer_231,priority,13.87,1.01,2025-11-10 01:00:00,4,9,17,none,17
ORD_00232,DEL_0232,Customer_232,standard,18.05,4.04,2025-11-10 05:00:00,24,12,14,none,7
ORD_00233,DEL_0233,Customer_233,standard,15.03,6.57,2025-11-10 02:00:00,24,9,17,none,11
ORD_00234,DEL_0234,Customer_234,standard,7.21,7.36,2025-11-10 03:00:00,24,9,17,refrigerated,12
ORD_00235,DEL_0235,Customer_235,priority,2.76,1.82,2025-11-10 03:00:00,4,9,17,refrigerated,16
ORD_00236,DEL_0236,Customer_236,priority,3.27,1.1,2025-11-10 06:00:00,4,9,17,none,14
ORD_00237,DEL_0237,Customer_237,priority,14.21,2.98,2025-11-10 06:00:00,4,9,17,fragile,13
ORD_00238,DEL_0238,Customer_238,standard,6.19,2.03,2025-11-10 04:00:00,24,11,18,none,8
ORD_00239,DEL_0239,Customer_239,priority,13.6,0.97,2025-11-10 00:00:00,4,9,17,refrigerated,18
ORD_00240,DEL_0240,Customer_240,priority,8.03,0.76,2025-11-10 05:00:00,4,9,17,none,20
ORD_00241,DEL_0241,Customer_241,standard,19.44,4.07,2025-11-10 01:00:00,24,11,13,fragile,12
ORD_00242,DEL_0242,Customer_242,express,2.95,0.53,2025-11-10 02:00:00,1,9,17,none,11
ORD_00243,DEL_0243,Customer_243,standard,9.73,6.66,2025-11-10 05:00:00,24,9,16,fragile,6
ORD_00244,DEL_0244,Customer_244,priority,5.53,0.58,2025-11-10 01:00:00,4,9,17,signature_required,19
ORD_00245,DEL_0245,Customer_245,standard,23.95,5.49,2025-11-10 00:00:00,24,9,17,none,20
ORD_00246,DEL_0246,Customer_246,priority,4.35,2.5,2025-11-10 06:00:00,4,9,17,none,13
ORD_00247,DEL_0247,Customer_247,standard,25.81,5.02,2025-11-10 02:00:00,24,9,17,none,17
ORD_00248,DEL_0248,Customer_248,standard,12.45,2.28,2025-11-10 02:00:00,24,9,17,none,6
